text,label,source
يتزايد عدد النباتيين في العالم بشكل كبير بفضل الفوائد الصحية لهذا النظام الغذائي وغيرها من الأسباب التي تدفع أعدادا كبيرة نحو التخلي عن أكل اللحوم.,1,arabic.rt.com
السلطات الامريكية تقول إنها قد تضطر لمنع العقيد الليبي معمر القذافي من نصب خيمته في نيوجيرسي حيث يعيش بها عدد كبير من ضحايا تفجير لوكيربي.,1,bbc.com
"#قتل اطفال في بورما انقذو المسلمين في بورما ارسلها عاجلا لاتبخل بالمشاركة تخيل انه ولدك. أو اخاك أو اي شخص وبعدها اوصف لي بماذا تشعر اوصف ما في قلبك وماذا تفعل لو كنت تستطيع
ولا تحسبن الله غافلا عمّا يعمل الظالمون",0,fatabyyano
"رئيس الاتحاد العالمي لعلماء المسلمين د. أحمد الريسوني: محاربة الاقتصاد التركي مخالفة دينية تصل إلى مستوى الردة عن الإسلام ودعم الاقتصاد التركي يعادل أجرة أداء العمرة.
",0,misbar
الرئيس الإيطالي يعلن انتقاء مجموعة من الخبراء لتقديم اقتراحات قد تسهم في حل ازمة تشكيل الحكومة.,1,bbc.com
فاجأ إعلان وزير الدفاع اللبناني إلياس المر انتهاء العمليات العسكرية في نهر البارد كافة المراقبين. فتصريح المر جاء وسط تأكيدات الجيش بأن العمليات هناك تتواصل. رئيس رابطة علماء فلسطين داود مصطفى الذي يتوسط مع فتح الإسلام اعتبر القرار كريما وجريئا.,1,aljazeera.net
لقي أربعة أشخاص مصرعهم في قصف بالصواريخ نفذته طائرات أميركية بدون طيار في شمال غرب باكستان. وأكد مراسل الجزيرة في إسلام آباد أن هوية القتلى لم تعرف بعد.,1,aljazeera.net
وافق ملك الأردن عبد الله الثاني على إجراء تعديل على حكومة معروف البخيت يشمل عدة حقائب وزراية على رأسها الداخلية والإعلام والعدل والصحة، وذلك على وقع مطالبات الشارع بإسقاط الحكومة والبرلمان.,1,aljazeera.net
نفذت المعارضة السورية عشرات الهجمات العشوائية التي أسفرت عن مقتل وتشويه مدنيين، في انتهاك صارخ لقوانين الحرب حسب تقرير لمنظمة هيومن رايتس ووتش.,1,arabic.rt.com
"دخل صاروخ ""40 إن 6"" الروسي المضاد للجو ترسانة قوات الدفاع الجوي الروسية باعتباره جزءا لا يتجزأ من منظومة ""إس-400 تريؤومف"" المضادة للجو.",1,arabic.rt.com
"الرئيس الصينى في مستشفى ووهان بدون كمامة..
الصين تعلن رسميا أنتصارها على فيروس كورونا.?
هل خدع ( الصينيون ) العالم ب ( فيروس كورونا ) ..؟! وأنقذوا اقتصادهم؟!
هذا ما يظنه الامريكيون والاوروبيون، بعد ان باعوا اسهمهم في شركات تكنولوجية ذات القيمة المضافة العالية، بأثمان زهيدة للحكومة الصينية ..!
وحسب هؤلاء، فان القيادة الصينية استخدمت “تكتيكا اقتصاديا” جعل الكل يبتلع الطعم بسهولة،
قبل أن يؤكدوا أن الصين لم تلجأ لتطبيق إستراتيجية سياسية عالية، للتخلص من المستثمرين الأوروبيين، وذلك دعما لاقتصاد الصين، الذي سيتجاوز الاقتصاد الامريكي بهذه الخطوة ..!
ولأنها تعلم علم اليقين، أن الأوروبيين والأمريكيين يبحثون عن ذرائع للإيقاع بالاقتصاد الصيني وافلاسه،
فقد ضحت الصين ببعض المئات من مواطنيها، عوضا عن ان تضحي بشعب باكمله ..!
إن الصين نجحت من خلال هذا التكتيك في “خداع الجميع”،
حيث حصدت حوالي 20 مليار دولار أميركي في ظرف يومين، ونجح الرئيس الصيني في خداع الاتحاد الأوروبي والولايات المتحدة الأمريكية على مرأى العالم، ولعب لعبة إقتصادية ذات طابع تكتيكي، لم تخطر ببال أحد.!",0,fatabyyano
ما هي أسباب سرطان الثدي؟ وما هي عوامل الخطر؟ وما التوصيات للفحص المبكر؟ وما الخيارات العلاجية؟ عيادة الجزيرة تفتح لك أبوابها الأربعاء، فهل أعددت سؤالك؟,1,aljazeera.net
وصل وفد مجلس الأمن إلى إقليم دارفور للوقوف على الأوضاع الأمنية والإنسانية. وفي الأثناء نسبت تصريحات إلى رئيس حكومة جنوب السودان قال فيها إنه لا يستبعد استفتاءً في جنوب السودان من دون تنسيق مع الشمال، وفي المقابل حذر الحزب الحاكم من ذلك.,1,aljazeera.net
قتل عشرة أشخاص على الأقل وجرح أكثر من ستين آخرين الاثنين في تدافع حصل عند مشارف معبد في ولاية ماديا براديش بوسط الهند أثناء تجمع آلاف المصلين في احتفال ديني.,1,aljazeera.net
رجل يمر من أمام المرآة ولم يظهر له انعكاس جن بلا شك,0,fatabyyano
وزارة الداخلية المغربية تقول ان العشرات قتلوا واصيبوا عقب انهيار مئذنة مسجد في الحي القديم بمدينة مكناس وسط البلاد.,1,bbc.com
أعلن مسؤولون باكستانيون أن 6 أشخاص على الأقل قُتلوا وجرح 7 آخرون في هجوم بأربعة صواريخ يشتبه أن طائرات أمريكية بدون طيار أطلقتها على وزيرستان شمال غرب البلاد. هذا التطور تزامن مع زيارة قائد القوات الأمريكية المشتركة مايك مولن لإسلام آباد في محاولة لتهدئة التوتر بين الولايات المتحدة وباكستان.,1,arabic.rt.com
المفاوضون الإسرائيليون يصلون القاهرة للمشاركة في المفاوضات غير المباشرة مع الفلسطينيين الرامية إلى حل طويل الأمد بعد الاتفاق على هدنة لمدة ثلاثة أيام بدأت الأحد ليلا.,1,bbc.com
"يقول بيل جيتس في التغريدة أدناه:
لا اريد رؤية أي تغريدة كراهية ضد المسلمين لذبح الحيوانات. مليون حيوان يذبح كل يوم في كنتاكي وماكدونلد وبرجركنج لاطعام الأثرياء وتحقيق الأرباح. خلال العيد يضحي المسلمون بالحيوانات لاطعام الفقراء مجانا",0,misbar
أكد مراسلنا في باكستان مقتل معصوم الله شاهين يوم 24 فبراير/شباط، أحد أكبر قيادي حركة طالبان باكستان في وزيرستان شمال باكستان بالقرب من الحدود الأفغانية.,1,arabic.rt.com
وقعت مصر وأوغندا الأربعاء اتفاقية مائية بقيمة 4.5 ملايين دولار تشمل إقامة عدد من المشروعات بأوغندا. وأكد وزير الموارد المائية والري المصري استمرار بلاده في إقامة المشروعات التنموية في أفريقيا عامة ودول حوض النيل خاصة.,1,aljazeera.net
"كوريا الشمالية تعلن اعتقال مواطن أمريكي بتهمة ""الضلوع في أعمال معادية""، ومسؤول أمريكي يقول إن واشنطن سوف تتابع القضية مع السفارة السويدية، التي ترعى مصالح أمريكا في كوريا الشمالية.",1,bbc.com
بسبب سوء الاحوال الجويه ف اثيوبيا غرق تلات قري سلمولي علي السد,0,misbar
قال أكبر قاض في فرنسا في مجال مكافحة ما يسمى الإرهاب إن رد فعل سوريا قد يكون عنيفا تجاه الغرب مع تزايد الضغوط لإنهاء حكم الرئيس بشار الأسد في خضم المظاهرات المتواصلة للمطالبة بإسقاط النظام الحاكم في البلاد.,1,aljazeera.net
الريال الإيراني يتراجع أمام الدولار بعد إعلان واشنطن عن عقوبات جديدة تستهدف منع الشركات من التعامل مع البنك المركزي الإيراني.,1,bbc.com
"أعلن الرئيس الأمريكي دونالد ترامب أن خطوات روسيا في شرق أوروبا تؤدي إلى ""زعزعة الاستقرار""، مؤكدا تمسك واشنطن بالحفاظ على ""السلام والأمن في شرق ووسط أوروبا"".",1,arabic.rt.com
عاجل عاجل: زلزال في #بورما بقوة 7 ريختر نتج عنه قتل آلاف البوذيين وهدم 100 معبد بوذي .. الله أكبر اللهم انتقم منهم لما فعلوه بمسلمي بورما .. شااارك الخبر وفرح إخوانك,0,fatabyyano
"طالب السفير الروسي في واشنطن أناتولي أنطونوف، السلطات الأمريكية بوقف عملية الاستيلاء على الممتلكات الدبلوماسية الروسية في البلاد، والتي تصاحبها ""تصرفات مهينة"".",1,arabic.rt.com
أجلت البلدية الإسرائيلية في القدس التصديق على بناء 490 وحدة استيطانية في المدينة، وذلك تزامنا مع إعلان جون كيري عن نيته إحياء عملية التسوية بين الفلسطينيين والإسرائيليين من جديد.,1,arabic.rt.com
قال الرئيس التركي رجب طيب أردوغان اليوم الأربعاء، إن لغة التهديد الأمريكية لن تفيد أحدا، وذلك مع تأزم العلاقات بين البلدين بسبب قضية قس أمريكي مسجون في تركيا لاتهامه بالإرهاب.,1,arabic.rt.com
قضايا اليوم: قضايا اليوم: إعلان السلطات الصحية التابعة للمعارضة السورية في منطقة الغوطة الشرقية عن ظهور أعراض على العديد من الأشخاص تشبه أعراض استنشاق غاز الكلور، والسعودية تعلن عن فتح باب التجنيد الاختياري أمام الفتيات للالتحاق بالحياة العسكرية برتبة جندي، وفوز مانشستر يونايتد على تشيلسي.,1,bbc.com
نقل مراسل الجزيرة في إسلام آباد عن مصادر أمنية باكستانية أن عشرة أشخاص قتلوا بانفجار في حافلة ركاب بمدينة هنغو شمال غرب البلاد.,1,aljazeera.net
"يقدم الكاتب ويليام ماكانتس، صاحب كتاب ""تنظيم الدولة: نهاية العالم""، في هذا التقرير نبذة عن زعيم التنظيم، أبوبكر البغدادي، وقصة صعوده في صفوف الجهاديين حتى أصبح زعيما لما يوصف بأنه أخطر تنظيم إسلامي متشدد في العالم.",1,bbc.com
اعتبر وزير الخارجية الأمريكي مايك بومبيو، أن السياسة الخارجية التي اتبعها الرئيس دونالد ترامب، سمحت للولايات المتحدة بأن تصبح دولة أكثر ازدهارا وأمنا.,1,arabic.rt.com
"صرح يفغيني ساتانوفسكي رئيس معهد دراسات الشرق الأوسط الثلاثاء 13 نوفمبر/تشرين الثاني في حديث لمراسل وكالة ""إيتار - تاس"" الروسية للأنباء أن الرياض والدوحة ترسلان الأموال والمقاتلين والحلول الجاهزة للمعارضة السورية. ويرى ساتانوفسكي أن الحل الوحيد لوقف الحرب في سوريا يكمن في قطع هذه القنوات، غير أن هذا لن يحدث.",1,arabic.rt.com
واصل الجيش انتصاراته وحقق الفوز الثالث على التوالي على حساب مضيفه الخور 2-صفر يوم الجمعة في المرحلة الـ12 من الدوري القطري لكرة القدم. من جهته تعادل الريان مع أم صلال سلبيا.,1,aljazeera.net
كما منقول من تلفزيون اجنبي انفاق تحت مرفأ بيروت انكشفت بعد الانفجار,0,fatabyyano
ياسمين صبرى و ابو هشيمة اتطلقوااا ,0,misbar
في السطور التالية نستعرض كتابات مؤرخيْن هما البريطاني يوجين روغان والأميركي شون مكميكين اللذين كتبا عن النهاية العثمانية وميلاد شرق أوسط جديد بعيون غربية.,1,aljazeera.net
"سبحان الله
إيطاليا تفتح مؤتمرها بالقرآن الكريم.",0,fatabyyano
الحكومة الاسبانية تعلن الجمعة عن قرار بخفض استيراداتها من وقود الديزل الحيوي من الارجنتين، وذلك ردا على قيام بوينس آيرس بتأميم عمليات شركة YPF النفطية الاسبانية في الارجنتين.,1,bbc.com
🌈 غواصان يكتشفان طائرة حربية في الاعماق سقطت في البحر منذ الحرب العالمية الثانية والغريب ان الطيار ومساعده لازالا جالسين في مقعديهما ولكن كل منهما هيكل عظمي ...,0,fatabyyano
نقلا عن صحيفه الميرور البريطانيه:هدف شيكابالا فى الأهلى فى نهائى افريقيا حصل على جائزه أفضل هدف فى العالم فى شهر 11...العالم كله بيتكلم عن هدف الأباتشي,0,misbar
أصدرت المحكمة العليا الإسرائيلية، الأحد 11 سبتمبر/أيلول، حكما يجيز إطعام الأسرى المضربين عن الطعام قسريا، حتى في حال اعترضوا على ذلك.,1,arabic.rt.com
أكد باحثون بريطانيون أن تأثير التدخين يتعدى الأعضاء الداخلية لجسم الإنسان إلى التسبب بالعديد من المشاكل الجلدية المزمنة.,1,arabic.rt.com
"قالت وزيرة الخارجية الأميركية هيلاري كلينتون إن منطقة الشرق الأوسط تواجه ""عاصفة بكل معاني الكلمة"" من الاضطرابات، ودعت زعماء المنطقة للإسراع بتطبيق إصلاحات ديمقراطية حقيقية لتفادي مزيد من زعزعة الاستقرار. جاء ذلك في كلمة ألقتها أمام مؤتمر أمني في ميونيخ بألمانيا.",1,aljazeera.net
سائق السيارة الأجرة التي اندفعت على رصيف للمشاة وسط موسكو وأصابت 8 أشخاص يقول إنه فر من موقع الحادث خوفا من انتقام المارة مؤكدا أن الحادث غير متعمد.,1,bbc.com
"منذ اليوم الأول للثورة الشعبية الليبية التي تطالب بخلع زعيمها معمر القذافي، كانت ثنائية ""الإعلام السعودي"" و""وسطه الشرعي""، منحازين ""بشكل تام"" لمطالب الجماهير الثائرين في أغلب المدن الليبية.",1,aljazeera.net
مددت المحكمة العسكرية الإسرائيلية في سجن الجلمة شرق مدينة حيفا فترة اعتقال مدير مكتب الجزيرة في أفغانستان الزميل سامر علاوي للمرة الخامسة على التوالي.,1,aljazeera.net
ما الذي يمكن لنا أن نتعلمه من العقول العظيمة التي وقفت وراء هذه الإنجازات الكبرى؟ هذا السؤال يطرح كلما تمعنا في هذه الاكتشافات.,1,bbc.com
أكد مدير أعمال نجم توتنهام الإنجليزي الدولي الوايلزي غاريث بايل أن الأخير مستعد لبحث أي عرض مقدم من ريال مدريد الإسباني، الذي فشل مؤخرا في الظفر بلاعب سانتوس البرازيلي نيمار.,1,aljazeera.net
رجل سعودي يعثر على هذا المخلوق الغريب بوادي في السعودية,0,fatabyyano
الاتحاد البرازيلي لكرة القدم يقيل كارلوس دونجا المدير الفني للمنتخب وجازه المعاون عقب خروج الفريق من الدور الثمانية بنهائيات كأس العالم 2010 بجنوب أفريقيا.,1,bbc.com
"على خلفية التصعيد الأخير لحدة التوتر بين الطرفين، فرضت باكستان حظرا على تنظيمين منبثقين عن جماعة ""عسكر طيبة"" الإسلامية التي تعد مسؤولة عن هجمات مومباي الدموية في الهند عام 2008.",1,arabic.rt.com
تنطلق اليوم الثلاثاء مباريات الذهاب في ربع نهائي دوري أبطال أوروبا لكرة القدم، حيث يستضيف إنتر ميلان الإيطالي شالكه الألماني، ويلتقي ريال مدريد الإسباني على ملعبه مع توتنهام الانجليزي.,1,bbc.com
"#عااااجل| بوتين يرفض لقاء السراج بعد وصوله روسيا
والكرملين الرؤيه المصريه هي اساس الحل في ليبيا",0,misbar
"شارك سكان ما يزيد على 50 بلدا في مشروع ""نكرم بوشكين"" الدولي الذي نظمته وكالة التعاون الدولي الروسية ""روس سوترودنيتشيستفو"".",1,arabic.rt.com
مثل الرئيس المصري المعزول و14 آخرون أمام المحكمة بتهمة التحريض على قتل المتظاهرين في أحداث قصر الاتحادية في ديسمبر/كانون الاول الماضي.,1,bbc.com
"في خطاب متلفز للشعب الأمريكي، شرح الرئيس اوباما سياسته لمواجهة ""خطر الارهاب المتمثل فى تنظيم الدولة الاسلامية"" في العراق وسوريا.",1,bbc.com
"أفادت صحيفة ""واشنطن بوست"" بأن المحقق الخاص روبرت مولر يحقق في مساع للرئيس الأمريكي دونالد ترامب لدفع وزير العدل جيف سيشنز للاستقالة.",1,arabic.rt.com
قال العقيد الليبي معمر القذافي انه تحدث مع بعض أقارب ضحايا تفجير لوكربي عام 1988.,1,bbc.com
أشارت صحيفة وول ستريت جورنال للأزمة التي تعصف بسوريا، وخاصة في أعقاب تدخل موسكو العسكري، مرجحة احتمال تعثر الرئيس الروسي فلاديمير بوتين في تحقيق أهدافه.,1,aljazeera.net
مقتل ثلاثة فلسطينيين برصاص قوات الأمن الإسرائيلية، والرئيس الفلسطيني محمود عباس يجمد كل الاتصالات مع تل أبيب حتى إزالة الإجراءات الأمنية الجديدة حول المسجد الأقصى,1,bbc.com
عاجل - ظهور لافته جديدة امام نادي الزمالك يدعي فيها انه بطل افريقيا ؟ ,0,misbar
قال المركز الوطني الأميركي للأعاصير إن العاصفة الاستوائية سيندي -وهي ثالث عاصفة في موسم أعاصير المحيط الأطلسي هذا العام- تشكلت أمس الأربعاء وتحركت باتجاه الشمال الشرقي فوق المحيط بعيدا عن السواحل الأميركية.,1,aljazeera.net
الإفراط في العمل يؤدي حتما إلى أشد درجات الإجهاد، فلا تلغي كل خططك الشخصية لتواصل العمل حتى ساعات متأخرة من الليل، ولا تشعر بوخز الضمير إذا غادرت مكان العمل في وقت الانصراف المحدد سلفا.,1,bbc.com
"عاجل.. الجيش الأثيوبي ينقلب علي أبي أحمد و يرفض احتلال ”تيجراي ”
",0,misbar
ذكرت ديلي تلغراف في تحليل لها أن مصر قادرة على التوسط لوقف إطلاق النار في غزة بين إسرائيل وحماس. وقالت إن مصر بما لها من علاقات دبلوماسية مع إسرائيل وقناة مفتوحة مع حماس، قادرة على التوسط بين العدوين.,1,aljazeera.net
ارتفعت المصروفات على فوائد الدين في مصر بنسبة 32.8% على أساس سنوي خلال الأشهر السبعة الأولى من العام المالي الجاري 2017-2018.,1,aljazeera.net
أرباح الشركات عن الربع الأول من 2015 وارتفاع أسعار النفط قد يأخذان أسواق الأسهم الخليجية إلى أعلى على مدار الأسبوع المقبل.,1,bbc.com
‏اليوفا قررت عدم تنظيم اليورو القادم في 12 دولة كما كان مقرر سابقا بسبب فيروس كورونا وبنسبة كبيرة سيتم تنظيم المنافسة في روسيا,0,misbar
جماهير ونادى ليڤرپول يحيون محمد صلاح بأجمل تحيه فى ذكرى الهجره النبويه المباركه,0,fatabyyano
"في زمن الكورونا الحرم المكي فارغ لساعات صباح اليوم
وتوقف الطواف الذي استمر لقرون دون توقف???
قلبي وجعني هل دقت الساعة !!!! ???
منقول",0,fatabyyano
"بدأ الصينيون في إنتاج لحم البقر المعلب مع جثث شعبهم وإرسالهم إلى إفريقيا.
تم تسمية بعضها باسم دول أخرى لإخفاء أصلها الصيني.

يرجى الابتعاد عن اللحم المحفوظ ، بصرف النظر عن بلد المنشأ المكتوب على العلبة. أفريقيا هي الوجهة المستهدفة الرئيسية",0,fatabyyano
"أعلن ممثل ""الهيئة العليا للمفاوضات"" السورية المعارضة يحيى العريضي، أنه من المستبعد أن تعمل اللجنة الدستورية السورية قبل نهاية العام، إذا لم تضغط موسكو على دمشق في هذه القضية.",1,arabic.rt.com
منظمة الصحة العالمية تؤكد حاليا أن الجزائر خارج دائرة الخطر و تعلن سيطرتها على فيروس كورونا وتتوقع عودة الحياة من جديد في الجزائر,0,misbar
قالت الشرطة في مدينة كراتشي الباكستانية الثلاثاء إنها أحبطت هجوما على منشأة لتخزين النفط قرب الميناء الرئيس للبلاد بعد أن قتل المهاجمون أحد الحراس، وذلك تزامنا مع انفجار جرح فيه ثلاثة حراس والعثور على أسلحة قرب مركز للشرطة في المدينة.,1,aljazeera.net
حذرت وكالة أونروا من أن أرصدتها شارفت على النفاد وأن على الدول المانحة تقديم المزيد من المساعدات المالية للتخفيف من معاناة الشعب الفلسطيني. وحذرت الوكالة من أنها ستضطر إلى خفض برامج المساعدات التي تشرف عليها في الأشهر المقبلة إذا لم تحصل على منح جديدة.,1,aljazeera.net
انخفضت أسعار النفط العالمية 2% في تعاملات الثلاثاء، مواصلة خسائرها لليوم الثاني على التوالي، بسبب مخاوف من استمرار تخمة الأسواق بكميات تزيد على حجم الطلب، وزيادة مخزونات النفط بالولايات المتحدة.,1,aljazeera.net
طبق طائر للبليديان فوق ساحة القديس بطرس في الفاتيكان !!!,0,fatabyyano
قال رئيس مجلس إدارة المؤسسة المصرية الروسية للثقافة والعلوم، حسين الشافعي، الاثنين 4 أبريل/نيسان، إن روسيا ستعوض مصر عن القمر الاصطناعي الذي وضع في مداره عام 2014 وفقد فيما بعد.,1,arabic.rt.com
وزير الخارجية الفرنسي برنار كوشنير يناشد الحكومة التونسية الإفراج عن الصحافي التونسي المعتقل توفيق بن بريك فورا لتمكينه من تلقي العلاج.,1,bbc.com
تشاد تعلن الاثنين انها اغلقت حدودها البرية الجنوبية مع جمهورية افريقيا الوسطى، وان الاغلاق سيستمر حتى التوصل الى حل للاضطرابات الداخلية التي تشهدها الاخيرة.,1,bbc.com
#شاهد اطفال امريكا يصرخون بسبب رؤية ترامب ومنفزعين منه,0,fatabyyano
"محرك البحث الشهير غوغل قام بتغيير الوسم الموجود على صفحته الرئيسية الذي يميز المنطقة الجغرافية التي يعمل بها من ""الأراضي الفلسطينية"" إلى ""فلسطين"".",1,bbc.com
أعلن مسؤول روسي أن بلاده ستزود مصر بشحنة من صواريخ الدفاع الجوي بموجب عقد سيوقع قريبا.,1,aljazeera.net
صاروخ موجه هو السبب بحادثة بيروت ويظهر في الفيديو صاروخ يصيب المنطقة قبل حدوث الانفجار,0,fatabyyano
يوافق 4 فبراير/شباط اليوم العالمي للسرطان، ويعتبر مناسبة للتضامن مع المصابين به ومساندتهم. ويستعرض هذا التقرير قصة امرأة جرى تشخيصها بالمرض، وكيف ساعدها الدعم النفسي الذي تلقته من زوجها وعائلتها.,1,aljazeera.net
أكدت الخارجية الروسية، معارضة موسكو القطعية لانهيار معاهدة الصواريخ متوسطة وقصيرة المدى، وسعيها الحثيث للحفاظ عليها، باستصدار قرار بشأنها من الجمعية العامة للأمم المتحدة.,1,arabic.rt.com
شركة فولكس فاغن الألمانية العملاقة للسيارات تعلن توسيع التحقيق الألماني في فضيحة الانبعاثات ليشمل رئيس المجلس الإشرافي هانز ديتر بوتش,1,bbc.com
أطلقت شركة فيسبوك خدمة تبليغ المشرفين على حسابات المجموعات بمن قام بمعاينة المواد التي نشرت في المجموعة، وتعمل بإنهاء التلصص المتخفي على أنشطة الآخرين من خلال إعلام أصحاب الحسابات بمن يشاهد ما ينشرونه من صور ونصوص وغيرها في حساباتهم.,1,aljazeera.net
سقوط بغداد والقبض على الرئيس المخلوع صدام حسين هما الحدثان الأبرزان في عام حافل بالمتغيرات التاريخية. 2003 كان عاما تاريخيا ليس بالنسبة لحسابات العراق فحسب بل حتى في حسابات التاريخ العالمي فقد سقطت دولة عربية في براثن الاحتلال وفقدت كل مظاهر السلطة والسيادة.,1,aljazeera.net
كشفت صحيفة صنداي تايمز البريطانية عن أن تل أبيب قررت نشر ثلاث غواصات إسرائيلية ألمانية الصنع مزودة بصواريخ نووية في مياه الخليج بالقرب من السواحل الإيرانية.,1,aljazeera.net
"الأمم المتحدة تعلن أن فريق خبراء الأسلحة الكيماوية في سوريا حقق ""تقدما أوليا مشجعا"" في إطار مهمته من أجل التخلص من ترسانة الأسلحة الكيماوية السورية.",1,bbc.com
"اكتشف خبراء وكالة الفضاء الأمريكية ""ناسا""، وعن طريق الصدفة، وجود غاز النيون الخامل في أجواء القمر.",1,arabic.rt.com
قررت بلدية لندن إذاعة آذان المغرب كل يوم فى رمضان فى موعده ، وعلى الملأ من داخل ميدان الطرف الأغر Trafalgar Square فى قلب لندن ... إسمعوا الآذان وجلاله,0,fatabyyano
"قبضت قوات خاصة من الشرطة الإندونيسية في الضاحية الشرقية من العاصمة جاكرتا "" بيكاسي"" على  ثلاثة إرهابيين يشتبه بضلوعهم في محاولة لتفجير قصر رئيس الدولة.",1,arabic.rt.com
قال مسؤول وزارة النفط العراقية ثامر غضبان إنه يخطط لرفع إنتاج النفط إلى 1.5 مليون برميل يوميا، موضحا أن الأولوية هي تلبية الاحتياجات المحلية لا التصدير. وقال غضبان الذي عمل بحكومة صدام حسين إن مصافي العراق الثلاث تعمل جميعا بطاقة إجمالية قدرها 180 ألف برميل يوميا.,1,aljazeera.net
أعلنت وزارة المالية البريطانية اليوم الاثنين، أن بريطانيا ستسك عملة معدنية جديدة من فئة خمسين بنسا (0.6 دولار) لتخليد ذكرى الانسحاب من الاتحاد الأوروبي في ربيع 2019.,1,arabic.rt.com
أعلن موسى أبو مرزوق -نائب رئيس المكتب السياسي لحركة حماس- إيقاف حوار المصالحة مع حركة فتح. وربط أبو مرزوق استئناف الحوار بإطلاق سراح معتقلي الحركة في سجون السلطة بالضفة.,1,aljazeera.net
شهود عيان يقولون لبي بي سي إن آثار الانفجار الذي استهدف مديرية أمن الدقهلية بدلتا مصر وراح ضحيته قتلى وجرحى امتدت لكيلومترات ووجدت سيارات الإسعاف صعوبة لنقل القتلى والجرحى.,1,bbc.com
مصادر أمنية لبنانية تقول إن الجيش الاسرائيلي قصف مواقع لبنانية يوم الجمعة اثر انفجار على الحدود بين البلدين.,1,bbc.com
سجلت رئيسة الوزراء البريطانية تيريزا ماي انتصارا جديدا في مجلس العموم بتصويت حساس خلال مناقشة مشروع قانون يهدف لإلغاء تفوق القانون الأوروبي على القانون البريطاني.,1,arabic.rt.com
وصلت الشعلة الأولمبية يوم الأربعاء 5 فبراير/ شباط، الى مدينة سوتشي الروسية عاصمة دورة الألعاب الأولمبية الشتوية، قبل يومين من انطلاق النسخة 22 من دورة الألعاب الشتوية.,1,arabic.rt.com
كما وصلني ................... ان الله وانا اليه راجعوووووون منذ ساعه خبر عاجل وهام جدا يا أمة محمد اغسلوا التمر قبل أكله إنا الله وإنا إليه راجعون موت 30 شخص و25 في العناية المركزة بسبب التمور أكلوها بدون غسلها و السبب مرض الكورونا لعدم غسل التمر قبل أكله,0,fatabyyano
اعتبر الرئيس الأمريكي، دونالد ترامب، أن القرار الذي اتخذه لحل قضية كوريا الشمالية كان الأصعب له منذ توليه رئاسة الولايات المتحدة.,1,arabic.rt.com
الصورة التي أبكت الملايين القارة الأوروبية تسجد رغماً عن أنفها هذي أسلم وراها يهودي ومسيحي وشوية ديانات أخرى دخلت الإسلام لا تخرج دون أن تقول سبحان الله,0,fatabyyano
"تعرضت 20 معلمة قطرية للفصل من مدارسهن في يناير الماضي، دون إبلاغهن بأسباب القرار، بحسب صحيفة ""الشرق"" القطرية.",1,arabic.rt.com
فيلم وثائقي إيطالي يفوز بالجائزة الكبرى في مهرجان البندقية السينمائي للمرة الأولى في تاريخ المهرجان.,1,bbc.com
"ارتفعت أسهم شركات طاقة إسرائيلية، اليوم الخميس، بعد الإعلان عن صفقة، سيشتري بموجبها شركاء مصريون وإسرائيليون حصة في شركة ""غاز شرق المتوسط"" المصرية.",1,arabic.rt.com
أعلنت هيئة أبو ظبي للثقافة والتراث في مؤتمر صحفي عن فعاليات معرض أبو ظبي الدولي للكتاب في دورته 21، والذي يقام خلال الفترة بين 15 و20 من الشهر الجاري ويشارك فيه 850 دار نشر عربية وعالمية و58 دولة من جميع أنحاء العالم.,1,aljazeera.net
"مصادر دفاعية إسرائيلية تقول إن سفن مجموعة أوفر التي خرقت الحظر المفروض على التعامل مع إيران كانت تحمل قوات إسرائيلية خاصة للتجسس على منشآتها النووية، ونتنياهو يصف صاحب الشركة بـ""الصهيوني حتى النخاع"".",1,bbc.com
رفعت الحكومة المصرية، أسعار تذاكر حافلات النقل العام بنسبة 50% للحافلات الكبيرة، و25% للحافلات الصغيرة، في العاصمة القاهرة والمحافظات المجاورة لها.,1,arabic.rt.com
"صادقت لجان التنظيم التابعة للمؤسسة الإسرائيلية على مشروع القطار الهوائي ""البراق"" الذي سيحلق بمساره بطول 1500 متر فوق المسجد الأقصى، وذلك ضمن مخطط التهويد الشامل للبلدة القديمة بالقدس المحتلة والمعروف باسم ""مخطط زاموش"".",1,aljazeera.net
إعادة انتخاب شيريل بون إيزاك رئيسة لأكاديمية الفنون والعلوم السينمائية الأمريكية، المنظمة التي تمنح جوائز الأوسكار، بعد تعهدها بتحسين واقع التنوع العرقي فيها.,1,bbc.com
أرجات هيئة الإذاعة البريطانية (بي بي سي) بصورة مفاجئة عرض مسلسل حول اغتيال رئيس الوزراء اللبناني السابق رفيق الحريري.وجاء وقف بث المسلسل في وقت يتصاعد فيه التوتر في بيروت في ظل توقعات بتوجيه الاتهام لعناصر في حزب الله.,1,aljazeera.net
"عامل بناء ينتحر أثناء دردشة على منتديات ""بال توك"" وعثرت الشرطة على جثته بعد أن أبلغ مستخدمون للموقع عن الواقعة التي حدثت أمامهم على الإنترنت.",1,bbc.com
قال وزير الزراعة المصري أمين أباظة إن بلاده ستدعو المستثمرين في مارس/آذار لتقديم عروض بخصوص استثمار أراض في شمال سيناء ضمن مشروعات زراعية تجارية. كما تسعى لتصدير 80 ألف طن من القطن بنهاية الموسم الجاري.,1,aljazeera.net
