text,label,source
"بدأ الاتحاد الأوروبي لكرة القدم ""يويفا"" إجراءات تأديبية ضد ناديي أولمبيك ليون الفرنسي وبشكتاش التركي بعد شغب الجماهير الذي أرجأ انطلاق مواجهتهما في الدوري الأوروبي أمس الخميس.",1,arabic.rt.com
"مفتي الجمهورية: ‘لعبة الفري فاير حرام شرعا’

اعتبر مفتي الجمهورية عثمان بطيخ أن لعبة ‘الفري فاير’ حرام شرعا.
واعتبر المفتي حسب ما نشره ديوان الإفتاء بالجمهورية التونسية، أن هذه اللعبة مدمرة للعقل وللصحة ولا يجوز لمسلم يقيم حدود ما أنزل الله على رسوله أن يستخدمها.
وأكد أنه لا يجوز إضاعة المال فيما يسمى شحن وتطوير مراحل …",0,misbar
‏أحد الاردنيين في العاصمة عمان ابنته مريضة جدا أخذ البنت لإسعافها فمنعته الشرطة من المرور ثم بعد نصف ساعة فارقت الحياة فرجع ابوها الى الحاجز وقتل 5من عناصرالشرطة,0,fatabyyano
حصل العلماء في جامعة بطرس الأكبر التكنولوجية في بطرسبورغ على براءة اختراع تكنولوجيا لإنتاج سبيكة ألومنيوم لا تغرق.,1,arabic.rt.com
اعتبر عضو مجلس الخبراء لدى رئاسة المجمع الصناعي الدفاعي الروسي فيكتور موراخوفسكي أن سبب قرار البيت الأبيض سحب جيشه من سوريا، يكمن في أن تواجد هذه القوة الصغيرة هناك قد فقد معناه.,1,arabic.rt.com
"اللجنة الثلاثية للعمل تقرر إعطاء نصف الأجر للعاملين في المنشآت الملزمة بالتعطيل
عمان- توافقت اللجنة الثلاثية لشؤون العمل التي انهت اجتماعها قبل قليل على اتخاذ قرار بإعطاء العاملين في القطاع الخاص الذين يعملون في القطاعات الملزمة بالتعطيل الكامل خمسين بالمئة من الراتب عن شهر نيسان أبريل، وبما لا يقل عن الحد الأدنى الأجور بحسب احد اعضاء اللجنة.

وقال العضو الذي فضل عدم ذكر اسمه لـ “الغد”، ان أعضاء اللجنة الذين عقدوا اجتماعا شارك فيه عبر الإنترنت وزير الصناعة والتجارة وترأسه وزير العمل، اتفقوا على إلزام المنشآت في القطاع الخاص على دفع الأجر كامل في القطاعات المستثناة من قرار التعطيل، فيما تركوا امر آليات العمل للمؤسسات من حيث ترتيب كيفية انجاز العمل سواء عن بعد أو بالحضور إلى مكان العمل.

وبين المصدر ان بعض القطاعات الملزمة بتنفيذ قرار الحكومة بالتعطيل وتشغل عامليها عن بعد عليها دفع اجورهم بالكامل، مبينا ان اليات أوضح بخصوص ذلك ستصدر الأحد.",0,misbar
"وفد أمني أميركي يصل إلى قطر للتحقيق في ملفات تورطها بتمويل حزب الله.
",0,misbar
أعلن توبي لانزر المنسق الدولي للمساعدات الإنسانية في الساحل الإفريقي، الثلاثاء 18 أغسطس/آب، أن حوالي 3.1 مليون من سكان مالي يعانون من نقص المواد الغذائية.,1,arabic.rt.com
"وُلدت من رحم الاحتجاجات في تونس حملات شبابية اختلفت في تسمياتها لكنها التقت جميعها بأهداف موحدة، بينها حملة ""باسطا يزيكم"" (يكفي) التي أطلقت مؤخرا احتجاجا على غلاء الأسعار.",1,aljazeera.net
لندن (رويترز) – ‭‭ ‬‬سيسعى بيب جوارديولا مدرب مانشستر سيتي متصدر الدوري الانجليزي الممتاز لكرة القدم لتعزيز دفاع فريقه في فترة الانتقالات الشتوية في يناير,1,arabic.euronews.com
نفت وزارة الداخلية اليمنية حدوث فرار جماعي من أحد السجون بمدينة الضالع جنوبي البلاد. ومن ناحية أخرى قال مسؤول محلي وتقارير إن ناشطا قتل جنوبي اليمن بالرصاص وأصيب ثلاثة آخرون، عندما فرقت قوات الأمن احتجاجات في مدينة ردفان.,1,aljazeera.net
"رئيس المفوضية الأوروبية مانويل باروسو يعلن أن الاتحاد الأوروبي لن يقبل بـ""فيتو"" روسي على علاقة الاتحاد بالجمهوريات السوفياتية السابقة.",1,bbc.com
حادث غريب ..شجرة تخترق سيارة من الأسفل نحو السقف وسط ذهول فرنسيين,0,fatabyyano
قادة الحرس الجمهوري يستولون على الحكم في بوركينا فاسو، وتقارير عن 10 قتلى في اشتباكات بالعاصمة واغادوغو.,1,bbc.com
"طالب أمين عام الأمم المتحدة، أنطونيو غوتيريش الخميس 16 مارس/آذار بضرورة نزع سلاح ""حزب الله"" اللبناني، وتفكيك القواعد العسكرية للفصائل الفلسطينية في لبنان.",1,arabic.rt.com
بحث نائب وزير الخارجية الروسي، ميخائيل بوغدانوف، اليوم الاثنين، مع عضو قيادة الاتحاد الوطني الكردستاني لاهور طالباني، الوضع في الشرق الأوسط وعملية تشكيل مؤسسات السلطة في العراق.,1,arabic.rt.com
(رويترز) - يستعد بنك ستاندرد تشارترد البريطاني لاحتمال فرض غرامة جديدة عليه قيمتها نحو 1.5 مليار دولار ترتبط بانتهاكات لعقوبات سابقة كانت مفروضة على إيران،,1,arabic.euronews.com
"أعلنت شركة ""Vivo"" الصينية عن تسجيلها براءة اختراع جديدة لتطوير هاتفين بمواصفات غير مسبوقة.",1,arabic.rt.com
"صور لشوارع في دبي تغطيها الرمال بعد فرض حظر التجوال فيها لمحاربة فيروس كورونا.
",0,misbar
كشف مدرب منتخب الأرجنتين السابق للياقة البدنية، إلفيو باولوروسو، بأن نجم التانغو ليونيل ميسي عاش أسوأ لحظات في حياته بعد الهزيمة في نهائي بطولة كأس أمريكا لكرة القدم 2016.,1,arabic.rt.com
"نفى الكرملين الخميس 6 سبتمبر/ أيلول مشاركة روسيا بأي شكل في تسميم جاسوس روسي سابق وابنته، ووصف الاتهامات البريطانية بشأن تنفيذ الهجوم بعد موافقة مسؤولين روس كبار بأنها ""غير مقبولة"".",1,arabic.euronews.com
الفيفا تعلق مشاركة نيجيريا في البطولات الإقليمية والقارية والدولية في كرة القدم,1,arabic.cnn.com
ينتاب التوتر والقلق الأسرى المعتقلين في السجون الإسرائيلية وذويهم بسبب التسريبات عن صفقة التبادل الجاري التفاوض بشأنها بين حركة حماس وإسرائيل. وأعرب باحثون فلسطينيون عن خشيتهم من آثار سلبية نفسية سيتعرض لها الأسرى في حال فشل التبادل.,1,aljazeera.net
صوّت النجم الإسباني جيرارد بيكيه، صخرة دفاع نادي برشلونة متصدر الدوري الإسباني لكرة القدم، على استقلال إقليم كتالونيا، اليوم الأحد، رغم الأزمة والمواجهات بين الشرطة والناخبين.,1,arabic.rt.com
أظهر مقطع فيديو اعتداء ضابط شرطة أمريكي في مدينة ماديسون بولاية ألاباما بضرب رجل هندي في 57 من العمر وأسقطه أرضا تاركا إياه بهذا الوضع.,1,arabic.rt.com
"جرذ على صاروخ يثير الكثير من الجدل وكالة ناسا اطلقت مركبة فضائية للمحطة الفضائية الدولية ISS. والصاروخ من الخارج كان مرفق بكاميرات لتصوير هذه الرحلة. المهم الصاروخ اتحرك بالسلامة وبدأ يرتفع يرتفع وفجأة وبدون اى مقدمات يظهر على ما يبدو أنه ""جرذ"" بيتحرك على هيكل الصاروخ الخارجي الذي من المفروض بيتحركة بسرعة كبيرة جدا. يمكن تتاكدوا بنفسكم من خلال الرابط التالي ومن القناة الرسمية لوكالة ناسا في الدقيقة 34:28 .
https://m.youtube.com/watch?feature=youtu.be&v=NvuX55JgzKU",0,fatabyyano
"لن تصدق مما يتكون الكاتشب، شيء مرعب! ?
هل تعلم بأن الكاتشب لا يدخل في صناعته الطماطم أبدا بل هو مصنوع من الدم المتخثر والكوكائين والكحول ويتم اضافة البول عليه",0,fatabyyano
"تفتتح اليوم الثلاثاء الدورة الـ 14 للمهرجان الدولي للسينما الإسلامية ""المنبر الذهبي الدولي""، في مدينة قازان عاصمة جمهورية تترستان في روسيا.",1,arabic.rt.com
لقي 17 شخصا على الأقل حتفهم إثر غرق قارب في دولة جنوب السودان، بحسب ما ذكره متحدث باسم السلطات المحلية اليوم الجمعة.,1,arabic.rt.com
تنطلق في العاشر من سبتمبر/أيلول المقبل منافسات دوري الدرجة الأولى الجزائري لكرة القدم حسب ما أعلنه الاتحاد المحلي للعبة. وستجرى مباراة شبيبة القبائل ومولودية الجزائر في السادس من الشهر المقبل، نظرا لمشاركة الفريقين بالمسابقات الأفريقية.,1,aljazeera.net
"
#أردوغان يحذف تدريس السّيرة الذّاتية لكمال أتاتورك في المناهج الدّراسية بعدما كانت مادة أساسية 
ويضع بدلاً منها السيرة الذاتية #للنبي_محمد صلى الله عليه وسلم..",0,misbar
باريس (رويترز) - نال الكرواتي لوكا مودريتش لاعب وسط ريال مدريد جائزة الكرة الذهبية لأفضل لاعب في العالم في 2018 يوم الاثنين ليكسر هيمنة كريستيانو,1,arabic.euronews.com
رجل سعودي من سكان مكة صلى يوما بالحرم وبعد الصلاة والذكر .. اراد ان يتصدق لاحد عمال التنظيف بالحرم ( هندي ) عمره بالخمسينات .. فاخرج له ريالات وقال له: ( تفضل صديق ) فنظر ( الصديق الهندي ) لصاحبنا السعودي وابتسم وقال له .. انظر الى محفظتي فاذا هي مليئة بكروت الفيزا والماستر كاردز .. وقال له شكرا .. لا احتاج للصدقة .. فقال السعودي للهندي .. عجبا .....!!!! من أنت وماذا تعمل هنا ....؟؟؟؟ قال الهندي للسعودي .. انا بفضل الله أملك مجموعة من الفنادق في انحاء الهند .. وبين فترة وأخرى أطلب ڤيزا عمل مع الشركة المختصة في تنظيف الحرم .. فأخصص ستة شهور أعمل بها لله بدون مقابل الليل مع النهار لخدمة بيت الله الحرام .. سائلا المولى عز وجل أن يتقبل عملي خالصا لوجهه الكريم .. صُعق صاحبنا السعودي وهو يقول كأنني في حلم .. ازداد فضول السعودي ....!!! وسأل احد العمال وقال اتعرف من ذاك ....؟؟؟ فقال له أن فلان مهراجا ( ملتي مليونيراً ) ياتي لخدمة بيت الله الحرام بين فترة واخرى لفترة ستة شهور !,0,misbar
"بعد دراسة وتحليل الصور التي أرسلها تلسكوب كبلر الذي توقف عن العمل عام 2013 وعاد إلى ""الحياة"" ثانية، اكتشف العلماء أنه التقط صورا لأكثر من مئة عالم جديد بينها كواكب شبيهة بالأرض.",1,arabic.rt.com
صفع الشيخة شيخة الصباح من حارسة عقار لاختراقها الحجر الصحي بأمريكا,0,fatabyyano
الصين تطلق بثا تجريبيا لقناة تلفزيونية جديدة ذات ثلاثة ابعاد، على ان تنطلق بشكل فعلي في اعياد السنة الصينية الجديدة في فبراير / شباط.,1,bbc.com
"أعلن القيادي في الحراك الجنوبي ومحافظ عدن السابق عيدروس الزبيدي، عن تشكيل ما يسمى ""المجلس السياسي الانتقالي"" في الجنوب اليمني بحضور عدة قيادات جنوبية في عدن.",1,arabic.rt.com
سقط شخص مغشيا عليه على الأرض في زقاق صغير، واتصل الحاضرون لطلب المساعدة، في الوقت الذي ذهب فيه كلبه إلى الشارع الرئيس لينتظر سيارة الإسعاف.,1,arabic.rt.com
"ماتت الطفلة المسكينة بسبب الصقيع على الحدود اللبنانية!
مخيم عرسال يستغيث واللاجئون السوريون به يعيشون أوضاعا قاسية",1,arabic.rt.com
شاهد كيف تصدت الدفاعات الامريكية الذكية للطائرات الايرانية,0,fatabyyano
"اتهمت ألا بوت، زوجة فيكتور بوت، المواطن الروسي الذي تحتجزه السلطات الأمريكية بتهمة التجارة غير القانونية بالأسلحة، اتهمت الجانب الأمريكي بممارسة الضغوط عليها. وقالت في حديث لقناة ""NTV"" التلفزيونية الروسية إن مجموعة من المسؤولين الأمريكيين في ثياب مدنية اقتادوها إلى غرفة معزولة عند وصولها إلى مطار نيويورك مع ابنتها وأم زوجها واستجوبوها لمدة ساعتين ونصف.",1,arabic.rt.com
الرئيس الروسي فلاديمير بوتين يوقع عقدا للتعاون النووي مع الارجنتين اثناء زيارة قام بها لبوينس آيرس تهدف الى دفع التعاون التجاري بين البلدين وتعزيز النفوذ الروسي في امريكا اللاتينية.,1,bbc.com
أعلنت وزارة الدفاع الروسية عن خطط لتتزويد القوات الروسية للصواريخ الاستراتيجية بمنظومات مستحدثة على مدار السنوات العشر القادمة.,1,arabic.rt.com
قال تسفي بارئيل، الخبير الإسرائيلي بالشؤون العربية في صحيفة هآرتس، إن مصر تعتبر اتهاماتها لحركة المقاومة الإسلامية (حماس) بالتورط باغتيال النائب العام هشام بركات فرصة لزيادة صراعها مع تركيا.,1,aljazeera.net
#المتحدث_العسكرى : القوات البحرية المصرية والفرنسية تنفذان تدريباً بحرياً عابراً فى نطاق البحر المتوسط ...,0,misbar
نفى مستشار رئيس جمهورية إنغوشيا، أرتيوم بيريخريست، معلومات عن نية برلمان الجمهورية إعادة التصويت على قانون يثبت الحدود الإدارية بين إنغوشيا وجمهورية الشيشان المجاورة.,1,arabic.rt.com
"أشار علماء الأحياء في جامعة كاليفورنيا بـ""بيركلي الأمريكية"" إلى سبب اختفاء آخر حيوانات الماموث التي كانت تقطن الأرض لفترة طويلة جدا.",1,arabic.rt.com
كشف مصدر في الدفاع المدني بمحافظة نينوى اليوم السبت، عن العثور على جثتين لغريقين في حادث عبارة الموصل التي غرقت بنهر دجلة قبل عشرة أيام.,1,arabic.rt.com
الشركات التجارية الراعية للاتحاد الدولي لكرة القدم (فيفا) تقول إنها تريد أن ترى خطوات سريعة من شأنها اصلاح سمعة الاتحاد، وذلك عقب اعادة انتخاب سيب بلاتر لرئاسة الاتحاد لفترة جديدة.,1,bbc.com
قد يتساءل الناس خارج الصين لماذا ينجذب المواطنون نحو محاكمة السياسي الصيني البارز بو شي لاي، القيادي السابق بالحزب الشيوعي.,1,bbc.com
هذا هو أغنى رجل في العالم *الأمريكي جون فورد* و هو يملك 19 قناة أمريكية، و قد انضم لأتباع الحبيب صلى الله عليه و سلم و لاحظو كيف هو الإيمان، في قلبه و دموع الفرح و السرور على وجهه وافتخاره بهذه التبعية و اعتزازه و تعلقه بها اللهم ثبته على دينك آمين,0,fatabyyano
بركان يثور في المدينة المنورة اللهم بردا وسلاما,0,fatabyyano
وقعت ليبيا وسويسرا الاحد 13 يونيو/حزيران مذكرة تفاهم يهدف الى انهاء الخلاف الدبلوماسي الذي ادى الى توتر العلاقات بين البلدين، حيث وقع على نص المذكرة وزيرة خارجية سويسرا ميشلين كالمي-ريي ونظيرها الليبي موسى كوسى.,1,arabic.rt.com
المحكمة الدولية الخاصة بلبنان التي ستنظر باغتيال رئيس الحكومة اللبنانية الأسبق رفيق الحريري، قررت ان تبدأ بمحاكمة المتهمين بالقضية في 25 مارس 2013.,1,bbc.com
"تركيا ترفض عرضا إسرائيليا بالمساعدة والمشاركة في جهود إغاثة وإنقاذ ضحايا زلزال أزمير
أعلنت تركيا رفض المساعدة التي عرضتها إسرائيل في أعقاب الزلزال الذي ضرب ولاية أزمير، يوم الجمعة.

وذكرت صحيفة “يديعوت أحرونوت” العبرية، مساء يوم السبت، أن الحكومة التركية رفضت عرض إسرائيل تقديم المساعدة والمشاركة في جهود الإغاثة والإنقاذ لضحايا زلزال أزمير التركي، بدعوى أن مشاركة تل أبيب ليست ضرورية.",0,misbar
"رئيس الاتحاد العالمي لعلماء المسلمين د. أحمد الريسوني: محاربة الاقتصاد التركي مخالفة دينية تصل إلى مستوى الردة عن الإسلام ودعم الاقتصاد التركي يعادل أجرة أداء العمرة.
",0,misbar
أطلق مسلحون مجهولون تسعة صواريخ على الأكاديمية العسكرية قرب المنزل الذي كان يسكنه زعيم القاعدة أسامة بن لادن في إبت آباد بشمال باكستان دون حدوث إصابات. وأوضحت السلطات أن ثلاثة صواريخ فقط أصابت جدار الأكاديمية أما بقيتها فسقطت في منطقة خالية.,1,aljazeera.net
عاجل..بعد قرار ترامب..الزعيم الكوري الشمالي : ”لا يوجد دولة اسمها إسرائيل حتى نعترف أن عاصمتها القدس”,0,fatabyyano
خرج الأرجنتيني ماورو إيكاردي لاعب إنتر ميلان الإيطالي عن صمته الذي التزمه منذ إعلان قرار سحب شارة القيادة بشكل رسمي منه.,1,arabic.rt.com
المسلمون فى المانيا يدمرون شجرة الميلاد – مدينة DORTMUND,0,fatabyyano
صورة فيروس كورونا بعد تكبيره 2600 مرة تحت المجهر.,0,fatabyyano
"أول مولود في أول يوم من سنة 2021، ينزع الكمامة عن الطبيب، بشرى خير.
",0,misbar
إدارة إطفاء الحرائق في البرازيل: 200 شخص في عداد المفقودين بعد انهيار أحد السدود,1,arabic.euronews.com
أعرب المتحدث باسم هيئة التفاوض للمعارضة السورية، يحيى العريضي، عن أمله في أن يتم تناول ملف المعتقلين في السجون السورية كأولوية، في الجولة الثامنة من مفاوضات أستانا اليوم.,1,arabic.rt.com
الشرطة البريطانية تقتل عربي مسلم فقط لأنة أوقف سيارتة في موقف المعاقين هذا جرام الغرب الصليبي ضد المسلمين لتصل الي الجميع مع رسالة قوية الي عباد الصليب والمتمسحين بأحذيتهم 😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠,0,fatabyyano
"يجتمع زعماء دول أوروبية وشرق اوسطية في باريس الاحد المقبل لاعلان مشروع ""الاتحاد من اجل المتوسط"" الذي اقترحته فرنسا. فيما تتكثف الجهود الفرنسية لاطلاق المشروع وانجاحه.",1,arabic.rt.com
جوهانسبرج (رويترز) - شددت المحكمة العليا في جنوب أفريقيا يوم الجمعة العقوبة على العداء السابق أوسكار بيستوريوس إلى السجن 13 سنة وخمسة أشهر بعد أن,1,arabic.euronews.com
أعلن خفر السواحل الإيطالي الخميس 3 ديسمبر/كانون الأول أنه شارك في إنقاذ قرابة ألف مهاجر، بينهم نساء وأطفال، كانوا على متن زوارق صغيرة قبالة سواحل ليبيا.,1,arabic.rt.com
أكدت السلطات اليابانية بأن المواطنة نابي تاجيما، التي تعتبر الإنسان المعمر الأكبر سنا في العالم، توفيت عن عمر ناهز 118 عاما.,1,arabic.rt.com
"تحدثت صحيفة لوموند عن ""تحقيق صادم ضد الفاتيكان""، في إشارة إلى الوثائقي الذي بثه تلفزيون آر تي وتحدث عن اغتصاب الكهنة للراهبات وجهود الفاتيكان للتستر على ذلك.",1,aljazeera.net
أصدرت فيسبوك نسخة جديدة من تطبيقها المخصص للهواتف الذكية، تتناسب مع شبكات الإنترنت العاملة في بلدان العالم الثالث.,1,arabic.rt.com
"ناسا: الشمس أوشكت أن تشرق من مغربها!
ذكرت تقارير إعلامية دولية ، نقلا عن وكالة ناسا الفضائية أن الشمس اقتربت من أن تشرق من مغربها.",0,misbar
"تختبر يوتيوب ميزة جديدة في تطبيقها للمستخدمين الذين لا يملكون نسخة ""YouTube Red""، وفقا لما كشفه موقع ""Android Police"".",1,arabic.rt.com
خرج المنتخب السعودي من دور الستة عشر لبطولة كأس العالم للشباب (تحت 20 عاما) المقامة حاليا في كوريا الجنوبية، إثر خسارته أمام الأوروغواي بهدف وحيد، اليوم الأربعاء.,1,arabic.rt.com
تمكنت إدارة موانئ بورسعيد بالتنسيق مع أجهزة البحث الجنائي المصري بمديرية أمن بورسعيد، من ضبط شخصين حال قيامهما بتهريب كمية من البضائع الأجنبية الصنع دون سداد الرسوم الجمركية.,1,arabic.rt.com
أعلن نادي برشلونة،الاثنين، ضم لاعب الوسط الدولي البرازيلي باولينيو مقابل 40 مليون يورو، في أول تعاقد يجريه منذ انتقال البرازيلي نيمار، إلى باريس سان جيرمان الفرنسي، في صفقة قياسية.,1,arabic.rt.com
رغم أن مشكلة التبول اللا إرادي لا تؤثر عادة في صحة الأطفال، فإنه من الضروري على الآباء معالجتها حتى لا يكون لها تداعيات سلبية على نفسية الطفل.,1,aljazeera.net
يحمل الرئيس الأفغاني حامد كرزاي في زيارته لواشنطن اليوم خطة سلام يأمل من خلالها إقناع الأميركيين بالتفاوض مع حركة طالبان.,1,aljazeera.net
"زوجة الرئيس الفرنسي ""بريجيت"" تطالب بمنع الحجاب في فرنسا لانه يخيف الأطفال..",0,misbar
بعد أن أجرت حوارا مع الرئيس الروسي فلاديمير بوتين وأشرفت على مناقشات في منتدى سان بطرسبورغ، رأت الصحفية الأمريكية ميغين كيلي أن بوتين ليس كما تصوره وسائل الإعلام الغربية.,1,arabic.rt.com
"🔴#تحيا_مصر✌
بعد قليل سيرتفع علم مصر على سطح القمر مع
أول شاب مصرى يصعد على القمر خلال اقل من ساعتين من الآن
متابعة/#محمد_الفحلة #هبه_الضوينى
يستعد الشاب المصرى عمرو محمد ""17 "" سنة ابن مدينة الاسكندرية للقيام بأولى رحلاته إلى الفضاء الخارجى من خلال وكالة الفضاء الأمريكية ""ناسا ""، ويسافر عمرو إلى القمر لإجراء تجربة علمية على العناكب.
والجدير بالذكر أن عمرو تغلب على 80 منافسا على مستوى العالم فى مجال البحث العلمى على العناكب فى الفضاء وقدم تجربة جديدة مما ساعدة على الفوز بتلك الرحلة لاجراء تجربته
ويعد عمر محمد أول مصرى وعربى يقوم برحلة علمية للفضاء ، وقد قال عمرو :""سأصور القمر وعليه علم مصر.",0,fatabyyano
"زوج أنجيلا ميركل يسحب الكرسي من تحت بوتين.
",0,misbar
احتضنت ثلاث قاعات في الاكاديمية الروسية للفن معرضا احتفى بالفن المعماري وأساليبه المختلفة. ويسجل المعرض مراحل متعددة للفن المعماري الروسي الذي شاع في مدينتي موسكو وبطرسبورغ، كما ضم صورا لمشاريع قيد الإنجاز.,1,arabic.rt.com
الاعلان في بيونغيانغ عن تعيين الزعيم كيم جونغ اون امينا عاما اولا للجنة الدفاع الوطني، اعلى سلطة حاكمة في كوريا الشمالية.,1,bbc.com
حقق دينامو موسكو فوزا ثمينا على مضيفه تسيسكا موسكو 2-1، اليوم الاثنين، ضمن المرحلة الخامسة والعشرين من الدوري الروسي الممتاز لكرة القدم.,1,arabic.rt.com
أكد علي أكبر ولايتي مستشار المرشد الأعلى للثورة الإيرانية، أن وزير الخارجية الفرنسي جان إيف لودريان لن يجني من زيارته إلى طهران شيئا يتعارض مع مصالحها.,1,arabic.rt.com
قال المحلل السياسي العراقي هاني العِقابي، إن الاعتداءاتِ التي تشهدها العاصمةُ بغداد ومناطقُ عراقيةٌ اخرى بين الفينةِ والأخرى هي من صنع ِالقاعدة والعملاء.,1,arabic.rt.com
أكدت وزارة الخارجية الروسية أن موسكو تنوي لاحقا تقديم الدعم اللازم للجهود التي يبذلها الأخضر الإبراهيمي مبعوث الأمم المتحدة وجامعة الدول العربية الى سورية من اجل التوصل الى تسوية سلمية للنزاع هناك.,1,arabic.rt.com
الرياض، المملكة العربية السعودية (CNN)-- كشف مصدر سعودي، الخميس، عن تمكن قوات خاصة موالية لجماعة الحوثي والرئيس اليمني الأسبق، علي عبدالله صالح بالوصول إلى عدن بحرا في محاولة للسيطرة على المدينة.,1,arabic.cnn.com
وافق مجلس الشيوخ الأمريكي على مشروع القانون حول السياسات الدفاعية الوطنية الذي يحدد الميزانية الدفاعية للسنة المالية المقبلة بحجم 716 مليار دولار.,1,arabic.rt.com
"في المانيا المعلمون هم الأغلي دخلاً في البلاد ،
وعندما طالب القضاة والأطباء والمهندسون بالمساواة
أجابتهم المستشارة الألمانيه انجيلا ميركل وقالت ” كيف اسويكم بمن علموكم “",0,fatabyyano
"حكم على الناشطة الحقوقية الإيرانية نسرين ستوده بالسجن 38 عاما وكذلك 148 جلدة، حسبما ذكر زوجها رضا خندان عبر ""فيسبوك"" اليوم الاثنين.",1,arabic.rt.com
"في مبادرة ذكية من نتفلكس لدعم حملة #الحجر_المنزلي .. 
اطلقت نتفلكس حملتها بنشر نهايات المسلسلات في الشوارع للتخريب على كل من لا يلتزم بالحجر
استراتيجية تسويقية ذكية جداً",0,misbar
"دراسة تظهر أن القوة العاملة في أستراليا ""تأثرت كثيرا"" بالصحة الذهنية المتردية، والضغط العصبي، والسمنة.",1,bbc.com
"طالب الإمام الأكبر أحمد الطيب شيخ الجامع الأزهر الاثنين بـأن تكون مصر دولة ديمقراطية ""حديثة"" مؤكدا أن الإسلام ""لم يعرف في حضارته الدولة الدينية"".",1,bbc.com
أعلنت مصادر عسكرية السبت 10 ديسمبر/كانون الأول عن توجيه طائرات تركية ضربات جوية على مسلحين أكراد بمنطقة جارا بشمال العراق الجمعة مما أسفر عن مقتل 19 مدنيا.,1,arabic.rt.com
هدمت الجرافات الإسرائيلية فجر اليوم الأربعاء منزلا قيد الإنشاء في بلدة الولجة جنوب القدس المحتلة.,1,arabic.rt.com
"في كل سنة انتخابية أميركية هناك وباء جديد، سواء انتخابات رئاسية أو انتخابات نصفية أي أنّ كل عامين أو أربعة أعوام ينتشر فايروس خطير.
",0,misbar
" هيئة الشرطي الأميركي في عهد الرئيس الأميركي دونالد ترامب.
",0,misbar
"صورة تظهر سفير العراق في موريتانيا حميد القدو، يلتقي دوق لوكسمبورغ هنري والسفير العراقي في لوكسمبورغ صادق الركابي بجلابية المنزل.
",0,misbar
"في تصعيد جديد للأزمة الخليجية، الإمارات تقول إن مقاتلات قطرية ""اعترضت"" طائرة مدنية إماراتية كانت في طريقها إلى المنامة، والدوحة تسارع بالنفي.",1,bbc.com
تم رفع صورة السيد القائد مقتدى الصدر في مضاهرات امريكا ✌️😌,0,fatabyyano
أعلن زعيم التيار الصدري، مقتدى الصدر، تأييده التام لمطالب المحتجين على الفساد بالبلاد، وطالب الكتل السياسية الفائزة في الانتخابات الأخيرة بتعليق الحوار لحين تلبية مطالب المتظاهرين.,1,arabic.rt.com
إصابة 12 في انفجار بمصنع للكيماويات خارج مطار القاهرة,1,arabic.euronews.com
صعد المنتخب المكسيكي حامل لقب بطولة الكأس الذهبية بكرة القدم لمنتخبات منطقة الكونكاكاف (أمريكا الشمالية والوسطى والكاريبي) ومنتخب الهندوراس الى الدور نصف النهائي للبطولة على حساب كل من غواتيمالا وكوستا ريكا على التوالي.,1,arabic.rt.com
تنطلق غدا في مدينة مانشستر الإنجليزية دورة ألعاب الكومنولث بمشاركة العديد من الأبطال العالميين المعروفين. وقد وصل الوفد الأسترالي المشارك في الدورة إلى مانشستر اليوم، وكان في مقدمة أعضائه العداءة كاتي فريمان ولاعبة القفز بالزانة تاتيانا غريغوريفا.,1,aljazeera.net
"الكمامة القماش غلط .
الكمامة القماش كارثة وقد تكون سبب في ان تصاب بالكورونا  
الكمامة القماش قطن بتمتص الرطوبة والرزاز الى فى الجو يعنى بتمتص الفيروس اللي فى الجو ممنوع اى حد يشترى كمامات قماش ولا قطونيل ولا غير قطونيل.",0,misbar
يلتقي وفد أمني مصري الرئيس الفلسطيني محمود عباس في رام الله اليوم. وكان الوفد قد أجرى أمس لقاءات مع الفصائل الفلسطينية وخاصة حماس ومع مسؤولين في السلطة الفلسطينية وممثلين عن فتح لبحث القضايا العالقة من أجل استكمال الحوار الوطني.,1,aljazeera.net
توج فريق روبين بطل الدوري الروسي الممتاز لكرة القدم، بلقب بطل كأس السوبر ، بفوزه على فريق تسيسكا موسكو بهدف مقابل لاشيء في المباراة التي جرت بينهما يوم الأحد 7 مارس/آذار على الملعب الأولمبي لوجنيكي في موسكو.,1,arabic.rt.com
دانت الخارجية الروسية بشدة مقتل الرضيع الفلسطيني علي دوابشة حرقا فيما وصفته بالهجوم الإرهابي المنفذ على يد متشددين من المستوطنين الإسرائيليين في قرية دوما بالضفة الغربية.,1,arabic.rt.com
وزير الدفاع الروسي يقول إن بلاده اقترحت على الولايات المتحدة والتحالف الذي تقوده شن غارات مشتركة على جبهة النصرة وغيرها من الجماعات التي لا تلتزم بالهدنة في سوريا.,1,bbc.com
قال نشطاء مصريون إن حديث الرئيس المصري المعزول محمد مرسي عما يعانيه شخصيا وليس عن الأمور العامة فقط، يشي بأمر خطير، وأن ما يتعرض له أكبر من قدرته على التحمل.,1,aljazeera.net
مكتب بريطاني للمحاماة أعد تقرير جثث سوريا بتمويل من قطر,1,arabic.cnn.com
مدرب تشيلسي جوزيه مورينيو يقول إنه سيقدم طعنا ضد غرامة قدرها 50 ألف جنيه استرليني فرضها عليه الاتحاد الإنجليزي لكرة القدم.,1,bbc.com
